request_id,metadata
request-108,"{'상담제목': {'raw_text': '강제퇴거된 배우자의 국내 초청 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '내담자는 한국국적 여성으로 2003년에 파키스탄 배우자를 만나 혼인하고 2005년 10월에 파키스탄으로 출국하여 2006년 1월에 아들을 출산하고 3월에 자녀와 함께 귀국하여 생활하다가 배우자는 이미 불법체류로 인하여 강제 출국을 당한 상태여서 내담자는 이로 인하여 정신질환을 앓게 되면서 힘겨운 생활을 하다가 최근에 배우자를 다시 초청하고자 한다면서 도움을 요청한 상담사례임.', 'Embedding': []}, '진행_과정_및_결과': '06월 23일\n내담자는 초췌한 모습으로 슬하에 자녀가 벌써 성장하여 17세가 되었지만, 건강이 따라주지 않아 내담자의 여동생에게 맡겨 여동생 집에서 키우고 있었으며 내담자는 영구임대주택에서 혼자 살고 있는 형편이었음. 그리하여 배우자 초청에 관한 문서 목록을 작성하여 전달하면서 준비해서 오면 초청장 작성을 도와주겠다고 하였음.\n\n07월 09일\n내담자는 배우자 초청에 필요한 서류를 준비해서 본 기관을 방문하였는데 한두 가지를 누락 한 채로 준비된 서류만 가지고 방문을 하여 누락 된 문서를 다시 준비하여 오라고 안내를 하였음\n\n07월 16일\n내담자는 누락 된 문서를 다시 준비하여 본 기관을 방문하였고 상담활동가는 그동안 받아 둔 문서를 바탕으로 배우자 초청문서 작성을 도와주고 다음 날 공증사무실에서 공증을 받아야 한다고 안내하고 내일 다시 만나기로 하였음. \n\n07월 17일\n상담활동가는 내담자를 동반하고 공증사무실을 방문하여 공증을 도와주었음. 그리고 국제 우편물을 예약하여 국제 우편물을 보내기까지 도움을 주고 상담을 마쳤음.\n이러한 고충 상담은 사실 행정사가 맡아서 할 일이지만 내담자의 정신적인 건강상태와 경제적인 능력 등을 종합해 볼 때 본 기관에서 도움을 주는 것이 마땅하다고 생각하고 도움을 주기는 했지만, 마음이 편하지는 않음. 파키스탄에서 태어나기만 하고 한국에서 성장한 열일곱 살 된 아들은 과연 아버지의 초청을 환영할지 의문이고 내담자는 그동안 아들의 양육비조차 한 푼도 받은 바 없기에 지금이라도 배우자가 초청되어 오면 과연 내담자의 가정을 경제적으로 책임질 것인가 하는 부분 등 많은 부분에 의문이 남는 고충 상담사례였음.', '내담자_정보': {'거주지역': '서울특별시', '국적': '기타', '체류자격': '기타', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '체류자격', '상담일시': Timestamp('2023-07-26 00:00:00')}}"
request-109,"{'상담제목': {'raw_text': '입국한지 이틀 만에 회사가 부도 난 노동자의 쉼터 연계 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '필리핀 국적의 남성노동자(E-9)가 입국한 지 이틀 만에 회사 부도로 나오게 되어 안전한 숙소 안내를 요청. 쉼터 연계와\xa0 일자리 구하기에 도움을 요청함.', 'Embedding': []}, '진행_과정_및_결과': '6.21\n회사 부도로 인해 이직하게 되고 회사에서 모텔에서 지내라고 보냄. 입국하고 근무한 지 2일이라 현금 소지도 없어서 모텔에서 결제를 못해서 나오게 됨. 필리핀 대사관에서 센터 주소를 전달받아 센터로 찾아옴. \n수원 * 쉼터에 연락 해 숙소 마련함\n\n6.22\n숙소 사용자들과 함께 화성시고용센터에 구직 신청. 숙소 이용자들이 십시일반 모아 \n숙소비 12만원과 교통카드, 식비를 도와줬다고 함.\n\n6.24\n쉼터 방문해서 상황 파악, 안정감을 보임, 고용센터에서 온 문자를 받기 위해 \n임시 핸드폰 마련.\n\n7.6\n새로운 일자리를 구했다고 함\n입국한 지 얼마 안 된 이주노동자의 안전한 쉼터 생활과 구직에 도움을 주게 됨', '내담자_정보': {'거주지역': '화성시', '국적': '필리핀', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '기타', '상담일시': Timestamp('2023-07-26 00:00:00')}}"
request-110,"{'상담제목': {'raw_text': '입국한지 두달만에 자궁출혈로 귀국하게 된 계절 노동자', 'Embedding': []}, '상담내용요약': {'raw_text': '라오스국적 계절노동자(E-8). 한국에 온 지 2달 만에 심한 복통으로 인해 병원에 치료를 받았음,\xa0 그 동안 임금도 제대로 못 받아서 사업주와 다툼을 끝에 퇴사한 상태였음. 갑자기 자궁출혈로 인해 일을 포기하고 귀국 준비에 지원', 'Embedding': []}, '진행_과정_및_결과': '2023.07.01\n임금 체불건을 ***센터를 통해 일부를 받았다고 함\n\n2023.07.05\n사업장 변경 후 새 사업장에서 일을 한 지 10일 후 자궁출혈이 생김. 사업주에게 일을 쉬게 전달 요청. 4일 쉴 수 있었음\n\n2023.07.15\n병원 치료비가 부담이 되어 본국으로 가기로 함. 항공권 구매 및 공항 집합 및 행정 신고를 동행해서 도와 줌.\n이주여성 노동자의 건강 상태로 인한 고통과 함께 한국 직장 내 어려움을 도와주었음. 결국 한국드림을 포기하게 되었지만 안전하게 귀국하게 됨', '내담자_정보': {'거주지역': '이천시', '국적': '기타', '체류자격': '기타', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '체류자격', '상담일시': Timestamp('2023-07-26 00:00:00')}}"
request-111,"{'상담제목': {'raw_text': '업무스트레스로 우울증 증상 호소하는 노동자 치료 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '2022년 11월 입국하여 종이 공장에서 일을 하고 있음. 우울증 증상 호소로 사업주에게 협조 요청 및 병원 동행지원', 'Embedding': []}, '진행_과정_및_결과': '6월 25일\n센터방문. 2022년 말 한국에 입국하여 종이공장에서 일을 하고 있었음. 최근 업무 스트레스 등으로 마음이 불안하다고 하며 사업주에게 잠시 일을 쉬고 싶다고 전화 요청. \nC.T가 먼저 사업주에게 요청후 결과를 알려주면 전화해주기로 함\n\n6월 27일\n전화상담. C.T가 사장님에게 일을 좀 쉬고 싶다고 했더니 바쁘니 좀 참으라고 하고 안된다고 했다고 함. \n사업주에게 전화. 갑자기 C.T가 힘들다며 쉬겠다고 하니 자신들도 난감하다고 함. 현재 C.T의 상태 전달하고 협조를 요청함\n\n6월 28일\n전화상담. C.T에게 사업주와 통화 내용 전달. 어제 오후 사장님이 불러 이야기 나누었다며 다음달 초까지 급한 물량을 발주하고 병원을 가보라고 했다고 함. 7월 중 병원 방문상담 받기로 함\n\n7월 9일\n센터방문. 사업주가 일을 빼준다고 했다며 병원동행을 요청하여 병원방문지원하기로 함\n\n7월 10일\n- 정신과 병원 방문동행. 현재 C.T의 상태는 우울증으로 일이 힘들면 며칠이라도 쉬는 것이 좋겠다고 함. 약 처방 받음. 우울증 약을 복용 후 기분 상태 체크 및 병원은 당분간 1주일에 1번 방문하라고 함. C.T에게 약 복용법 및 주의사항 등 전달 및 계속 상태 확인하기로 함.\n- 사업주에게 C.T의 상태 전달. 사업주가 이해를 해주어 며칠간 쉬고 업무 복귀하기로 함. 사업주에게 C.T의 상태에 대해 관심을 갖고 주의해주시도록 안내함.', '내담자_정보': {'거주지역': '파주시', '국적': '미얀마', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '고용허가', '상담일시': Timestamp('2023-07-26 00:00:00')}}"
request-112,"{'상담제목': {'raw_text': '친구가 있는 지역으로 사업장을 옮기고 싶어요', 'Embedding': []}, '상담내용요약': {'raw_text': '1년전 입국하여 페인트공장에서 일을 하다 일이 힘들고 마음도 힘들다며 친구가 있는 지역으로 사업장변경을 하고 싶다고 하여 사업주 통화 및 고용센터 방문동행 지원', 'Embedding': []}, '진행_과정_및_결과': '6월 25일\n센터방문. 현재 페인트공장에서 일을 하고 있는데 염료 등으로 눈이 아프고 목도 아프고 몇 달전 함께 있던 미얀마 사람이 다른 곳으로 가 몸도 마음도 너무 힘들다고 함. 친구가 있는 곳으로 가고 싶은데 사업장변경을 할 수 있는지 문의. 병원 등 가보도록 안내 및 현재 상태로는 사업장변경 사유에 해당되지 않음을 설명\n\n7월 2일\n센터방문. 병원을 가보았는데 일을 좀 쉬라고 했다고 함. 사업주에게 전화 요청하여 C.T가 먼저 사업주에게 요청하도록 안내\n\n7월 3일\n전화상담. C.T에게 전화가 옴. 사업주에게 몸이 아프다며 사업장변경을 해달라고 했더니 안된다고 했다고 함. 정 힘이 들면 일을 1-2일 쉬라고 했다고 함. \nC.T에게 일단 일을 쉬며 몸 상태 등을 보고 계속 문제가 있을시  추후 사업주에게 전화해주기로 함 \n\n7월 9일\n센터방문. 일을 쉬니까 조금은 나아졌는데 계속 일을 하는 것이  힘이 든다며 사업주에게 사업장변경 해달라고 설득을 부탁함\n\n7월 10일\n사업주에게 전화. C.T가 몸이 아프다며 오늘도 일을 안했다며 아무래도 친구가 있는 곳으로 가고 싶어 일을 하지 않는 것 같다며 불만을 토로함. 사업주에게 C.T의 상태 재설명하자 자신도 여러모로 손해를 보고 있어 생각해보고 결정하겠다고 함\n\n7월 11일\n- C.T에게 전화가 옴. 사업주가 사업장변경을 해주었다며 고용센터 방문동행을 요청함. \n- 고용센터 방문동행 지원. 자동차 관련 업종에 취업 희망. 희망지역을 타지역으로 하여 사업장변경신청서 작성 지원함', '내담자_정보': {'거주지역': '파주시', '국적': '미얀마', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '고용허가', '상담일시': Timestamp('2023-07-26 00:00:00')}}"
request-113,"{'상담제목': {'raw_text': '결핵양성 판정 받은 미등록 외국인 치료지원', 'Embedding': []}, '상담내용요약': {'raw_text': '-내담자는 중국 한족(연길)으로 C_3_8로 입국 후 현재 미등록 상태임\n-중국에는 아내와 자녀1명이 있고, 한국입국한지는 10년이 됨\n-한국말이 서툴러서 무료건강검진때 의사소통은 할 수 없었으니, 피부가 검고 병색이 짙어 통역하는 중국상담사 선생님에게 잘 검사받도록 신경을 써주면 좋겠다고 함\n-7월 건강검진 결과가 결핵 양성반응으로 밝혀짐\n-지역 보건소에 가서 신고하고 치료해야하는데 신고라는 말에 강제퇴거를 두려워하여 설득하고 보건소 방문함', 'Embedding': []}, '진행_과정_및_결과': '6월25일 \n-무료건강검진 접수 후 검진함\n-한국말을 하지못하여 중국 상담사와 함께 옴\n\n7월8일 \n-상담접수 후 기관으로 내방하여 진료결과지를 봐야 하는데 현장 근무일로 출석하지 않음.\n-폐가 좋지 않은 것으로 소견을 보인다고 건강검진 의사선생님이 중국 상담사에게 전함. 재검이 필요하다고 하여 계속 중국상담사와 연락을 취함. \n\n7월18일\n-무료검진 했던 의사선생님에게 유선으로 연락이 왔는데 결핵 양성판정 결과가 나왔다고 함\n-중국 상담사와 함께 내담자를 찾아서 연락을 취함.\n-계속 연락두절\n\n7월19일 \n-저녁 늦게 연락이 되어서 관할 보건소에 방문을 해야 함을 말함\n-미등록 신분이라서 공공기관에 가는 것을 극도로 꺼려함\n-다른 병원에서 재검을 하는것도 고려하여 유선으로 알아봄.\n-결국 개인병원에서도 보건소에 신고해야 하는 등 검사비 무료 등으로 이유로 보건소 방문을 권고하도록 하는게 좋다는 의견으로 회신이옴\n-집으로 방문하여 전화로 설득을 함\n\n7월20일\n-본 기관에서 보건소 방문에 동행하고 안전을 최대한 노력하겠다고 하여 함께 보건소 동행하고, 중국상담사가 검사와 함께 결핵에 주의점 등 담당선생님으로부터 설명 등을 통역함\n-1주 후 다시 방문하기로 함', '내담자_정보': {'거주지역': '성남시', '국적': '중국', '체류자격': '미등록', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '의료', '상담일시': Timestamp('2023-07-26 00:00:00')}}"
request-114,"{'상담제목': {'raw_text': '장마로 인한 수해피해자 집수리 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '1. 귀화한 중국 동포로 가사도우미를 했다가 현재는 무릎관절 수술로 집에서 가료중\n2. 집중 폭우가 내린 날에 벽에 벽지가 새서 천정에 둥근 풍선처럼 부풀어 있을 정도로 물이 새었다고 함\n3. 현관등 반지하방이 물이 들어와 어려움에 있다고 하여 자원봉사단 2명과 함께 방문함\n4. 우선 화장지, 라면 등 기관에 있는 생필품을 가지고 방문하여 물이 샌 곳을 임시조치함\n5. 자원봉사센터 등 지역의 집수리 봉사단과 연락하여 장마철 위험한 전선 등을 임시 조치하고 장마후에 수리에 들어가도록 연계함', 'Embedding': []}, '진행_과정_및_결과': '7월15일 \n-중국 귀화 1인가구 할머니 장마피해자 가구 방문함\n-이주민봉사단 2명과 함께 조치함\n\n7월16일 \n-지역의 집수리 봉사단과 연락하여 재방문함\n\n7월17일 \n-전선등 자재 등을 구해서 임시 조치하고, 장마 후 장판과 벽지 등을 리모델링 하기로 함\n-장마피해로 인해 집수리 연계함', '내담자_정보': {'거주지역': '성남시', '국적': '기타', '체류자격': '기타', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '기타', '상담일시': Timestamp('2023-07-26 00:00:00')}}"
request-115,"{'상담제목': {'raw_text': '본인명의 통장을 타인에게 빌려주었다가 경찰 조사 받게 된 노동자 통역 등 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '네팔 국적의 이주 남성으로 남양주시 제조업 공장에서 비전문취업(E-9)으로 체류하고 있음. 노동자는 미등록 체류하는 자신의 친구에게 사용 할 수 있도록 본인 명의의 통장을 빌려주었으며, 이러한 과정에서 친구가 경찰에 적발되면서 경찰 조사를 받게 되었다고 함. 조사에 앞서 출입국사실증명서를 발급해 올 것을 안내 받음. 본인이 어떠한 처벌을 받을 것일지에 대한 두려움과 함께, 의사소통 문제로 동행 지원을 요청함.', 'Embedding': []}, '진행_과정_및_결과': '6월 3일\n1. 화도수동행정복지센터 방문.\n2. 노동자 여권 및 외국인등록증을 제시하고 출입국사실증명 확인서를 발급해줄 것을 요청하였음. 조회 기간은 노동자 최초 입국 시점부터 요청함.\n3. 담당자 조회 결과 체류 기간에 대한 내용 정상적으로 출력 가능함을 안내 받음.\n4. 증명서 수령 후 노동자에게 전달하였으며, 경찰 조사 이후 체류에 대한 걱정을 토로하여 추가적인 상담을 진행하였음. 노동자는 본인은 빌려만 줬을 뿐 억울하다는 입장이었으나, 한국 내 금융 관련법에서는 본인 명의의 통장을 타인에게 빌려주는 행위는 처벌 가능한 사유임을 안내 하였음.\n5. 노동자 추가적인 문제에 대한 지원이 필요하면 요청하기로 함.', '내담자_정보': {'거주지역': '남양주시', '국적': '네팔', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '기타', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
request-116,"{'상담제목': {'raw_text': '일하다 다친 손목의 수술이 필요한 미등록노동자 의료지원', 'Embedding': []}, '상담내용요약': {'raw_text': '경기도 양평군에 거주하고 있는 우즈베키스탄 국적의 미등록체류 이주 노동자.\n최초 E-9으로 입국 하였으나, 2015년 이후부터 미등록 체류하고 있음.\n인천에서 근로하고 있을 당시에 근로 도중 넘어지며 오른쪽 손목 안쪽을 다치게 되었으며, 2020년 수술 권유를 받았었음. 하지만 건강보험이 적용되지 않고, 의료비 부담으로 현재까지 참고 지내다가 통증이 너무 심해 의료 상담을 요청함.\n보건복지부 의료 지원 사업에 대해 안내하고 의료 지원에 대해 일정 확인하기로 함.', 'Embedding': []}, '진행_과정_및_결과': '5월 25일\n1. ◯◯병원 방문.\n2. 노동자 현재 상태에 대해 사회복지팀 담당자에게 사전에 업무협조 요청을 하였으며, 관련서류를 제출 하였음.\n3. 노동자 정형외과 진료를 받았음. X-RAY, CT촬영 후 상태를 확인하였으며, 골절된 뼈가 제대로 붙지 않아 수술이 불가피 함. 또한 관절염 역시 진행되고 있어, 수술을 하지 않을 시 상태가 더 악화될 가능성이 있음. 입공뼈를 삽입하는 수술이 필요한 상황.\n4. 노동자 수술에 대해 인지는 하고 있으나, 현재 생계유지에 대한 어려움으로 수술비가 어느 정도 마련이 되면 일정을 조율하고 싶어 함.\n5. 노동자에게 추후 지원이 가능함을 안내하고, 최대한 빠른 의료 지원을 위해 일정을 확인해 줄 것을 요청함.', '내담자_정보': {'거주지역': '남양주시', '국적': '우즈베키스탄', '체류자격': '미등록', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '의료', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
request-117,"{'상담제목': {'raw_text': '재입국 특례 대상 되지 못해 출국하는 노동자 출국지원', 'Embedding': []}, '상담내용요약': {'raw_text': '사례자는 회사에서 재입국 특례근로자 신청을 끝내 안 해주어서 귀국하게 됨에 따라 귀국 절차 지원 요청에 따라 하루 동안 시간을 내어 노동부, 국민연금공단, 삼성화재 동반하여 출국 관련 지원을 진행함.', 'Embedding': []}, '진행_과정_및_결과': '3월 15일\n(전화상담) 6월 16일 귀국 비행기표 구매 의뢰해와서 구매 진행함. 본인에게 받은 여권 정보로 비행기표 대리구매 진행함. \n\n3월 22일\n(전화상담) 사측에 재입국 특례 근로자 신청을 요구했으나 사측에서 무성의로 일관하여 관련 상담 진행.\n\n4월 23일\n(내방상담) 회사에 재입국 특례 요청을 하고 싶으나 사측에서 바쁘게 일하고 있어 대화의 기회를 못 잡음, 6월 귀국이니 5월이라도 신청가능 하다고 마음 급하게 먹지 말고 천천히 하라고 안내. \n\n4월 26일\n(내방상담) 기존 구매한 항공권에 변동사항 즉 필리핀 도착 터미널이 1에서 3으로 변경됨에 따라 안내 진행함. 새로 발권 받아 전달함.  \n\n5월 19일 \n(전화상담) 이번 달에 귀국 준비로 노동부-출국신고, NPS-국민연금신청, 삼성화재-출국만기보험 공항 수령 신청 도와 달라고 요청해옴. 5월 22일 도와 주기로함. \n\n5월 22일\n(동반 방문 상담) 오전 8시에 중앙역에서 만나, 노동부 안산지청 동반 방문하여 출국예정 신고 진행하고, 국민연금공단 방문하여 국민연금 공항 신청 진행하고, 삼성화재 동반 방문하여 귀국비용보험과 출국 만기보험 신청하고 귀가함. \n\n5월 28일\n(전화 상담) 출국만기 보험 40만원 삼성생명으로부터 수취 확인\n\n6월 6일\n(내방 상담) 출국 관련 진행 절차 관련 안내 공항 수령 방법 최종 안내함. \n\n6월 14일\n(전화상담) 출국전 은행(계좌. 온라인 뱅킹, 신용카드 고지서) 유효기관 확인 방법 관련 안내 상담. \n\n6월 16일\n(전화상담) 오전에 공항으로 출발 귀국길에 오름, 회사 기숙사 시흥에서 공항 버스타고 이동함. \n\n6월 20일\n출국일에 공항에서 모든 국민연금, 출국 만기보험 금 잘 수령하여 귀국하여 필리핀에서 재정착 중임.', '내담자_정보': {'거주지역': '화성시', '국적': '필리핀', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '기타', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
request-118,"{'상담제목': {'raw_text': '일하다 다쳤지만 회사에서 쫓겨난 노동자 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '상기 사례자는 일하다 기계에 팔이 쓸리는 사고를 당했지만 회사에서 병원 치료를 해주지 않고 소독약만 지급, 이직을 요청했으나 고용주의 반발로 이직을 못하고 회사 기숙사에서 쫓겨남에 따라 쉼터 입소하여 상담과 치료를 병행하여 마침내 사업장 변경을 하여 새로운 회사에 취업하여 잘 정착하고 있는 사례임.', 'Embedding': []}, '진행_과정_및_결과': '6월 1일\n(전화상담) 회사에서 조만간 사업장 변경으로 인하여 구직기간 동안 머물 쉼터 문의해옴. 현재 쉼터에 자리가 없어서 자리 나면 연락주기로 하고 대기를 걸어놓음. \n\n6월 2일\n(내방상담) 회사에서 오늘 일하다 오른팔이 기계에 쓸리는 사고를 당함. 이 사건 이후 회사 부장이 소독약만 주고 나가라고 하여 회사에서 쫓겨남. 당장 갈 때가 없어서 32만원 주고 원곡동 고시텔을 임대하여 짐만 가지고 들어감. \n 회사에서는 쫓아낸 후 고용지원센터에 고용변동 신고를 안해 주어서 회사와 중재 도움을 요청해 옴에 따라 회사관계자와 통화함. 현재로선 사장님이 사업장 이탈신고까지고 고려 중이라고 함 오후에라도 본인이 회사에 방문하여 사장님과 대화 해보도록 안내를 요청함. 회사 방문하여 사장님 실에 들어가 무릎 끊고 빌기까지 했으나 사장님이 소리를 질러서 울면서 그 자리에서 쫓겨남. \n\n6월 3일\n(방문상담) 오전에 안산 중앙역에서 만나서 병원 동반 방문 진료 받음. 다친 부위 손 치료 후 이직 관련 상담 진행함. 회사 부장과 재차 통화 시도하여 사업장 변경신고를 강력히 요청함. \n\n6월 5일\n(내방상담) 아직도 회사에서 사업장 변동신고를 진행해주지 않아서 회사 부장님께 문자 전송할 수 있도록 도와주고 회사 부장과 두 세번 대신 통화를 진행함. 부장과 통화 후 연락이 와서 회사에 본인이 직접 방문하여 사직서 제출하게 하였고, 사측에서 이직 조건으로 필리핀에서 한국에 데려오는데 드는 수수료 341,000원을 공제하고 이직해 주겠다는 것에 합의하고 사업장 변경을 하게 됨. \n\n6월 7일\n(내방상담) 고용지원센터에서 사업장 변경 신청 진행함에 따라 정상적인 구직 가능해짐. 팔에 난 산재 상처도 잘 아물고 있음. \n\n6월 8일\n(전화상담) 어제 파주 지역 친구 회사에 취업이 되어 오늘 쉼터 퇴소하여 회사 기숙사로 이동함\n\n6월 20일\n건강도 잘 회복되었고 새로운 회사에 잘 등록되어 적응하며 일 잘하고 있음.', '내담자_정보': {'거주지역': '안산시', '국적': '필리핀', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '산재', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
request-119,"{'상담제목': {'raw_text': '실업급여 신청을 원하는 난민신청자 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '미얀마국적 난민신청자 MR이 10여년간 다니던 공장에서 퇴사했다며 실업급여 신청을 도와주기를 요청함', 'Embedding': []}, '진행_과정_및_결과': '6월 14일\n-MR이 센터에 방문하여 10여년간 다니던 공장에서 퇴사했다고 실업급여 신청 요청함. \n\n6월 15일\n-MR과 동행하여 고용복지센터에 방문하여 신청함.\n-고용센터에서는 실업급여 지급 불가 통보.\n-자발적 퇴사.\n-MR은 자발적 퇴사는 맞다고하나, 고용보험에 가입되어 있어서 퇴사하면 실업급여가 나온다고 생각했다고 함.\n-실업급여에 대해 자세히 다시 설명해 줌.', '내담자_정보': {'거주지역': '부천시', '국적': '미얀마', '체류자격': 'G-1', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '기타', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
request-120,"{'상담제목': {'raw_text': '사업장 전산 문제로 입사일 늦게 등록되어 퇴직금 지급 받지 못한 노동자 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '2022년 5월부터 2023년 5월까지 딱 1년 2일 근무하고 퇴사하였으나 퇴직금 받지 못해 방문.', 'Embedding': []}, '진행_과정_및_결과': '5월 24일\n-퇴직금 미지급되어 근로자 방문.\n-현금으로 받아 자료 없음.\n\n5월 31일\n-사업장 연락했으나 입사일이 상이하여 퇴직금이 발생하지 않는다고 함.\n-근로자에게 안내했으나 입사일에 대한 자료 없음\n\n6월 7일\n-P와 동행하여 고용노동부 경기지청 방문\n-사업장 주장대로 입사 기간이 상이하였고 1년에서 7일 모자람\n-사업장 전산 문제로 입사일이 늦게 등록되었다고 총무님이 판단하여 사장님께 퇴직금 정산 요청드린다고 함.\n\n6월 8일\n-합의서 작성 후 팩스 발송, 사업장에서 전액 지급', '내담자_정보': {'거주지역': '화성시', '국적': '태국', '체류자격': '미등록', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '임금체불', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
request-121,"{'상담제목': {'raw_text': '사업장 이름은 바뀌었으나 계속 근무를 주장하는 노동자의 퇴직금 진정 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '2017년부터 2023년 3월까지 일했으나 퇴직금 미지급으로 방문.', 'Embedding': []}, '진행_과정_및_결과': '5월 18일\n-근로자 퇴직금 미지급으로 방문.\n-반장님께 4월에 퇴직금 요청하였으나 그 이후로 연락두절\n-사업장 통화했으나 근로자 모른다고 함 \n\n5월 19일\n-사업장 재통화, 근로자 정보 전달했으나 고용 사실 없다고 함\n-거래명세서 내역 확인해보니 사업장 이름이 약간 상이하여 여쭤보니 다른 회사라고 함\n\n5월 22일\n-근로자 사업장 작업 사진 및 증거자료 보내옴.\n-노동부 진정 접수\n\n6월 7일\n-K와 동행하여 고용노동부 의정부지청 방문.\n-명세서 내용대로라면 사업장이 계속 변경되어 근로단절로 추정되나, 근로자는 계속 근무 주장.\n-사업장과 금액 합의 후 합의서 작성\n\n6월 15일\n지급 확인 및 진정 취하서 발송', '내담자_정보': {'거주지역': '의정부', '국적': '태국', '체류자격': '미등록', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '임금체불', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
request-122,"{'상담제목': {'raw_text': '일하다 다쳤지만 본인 비용으로 치료한 노동자의 치료 및 사업장 대응지원', 'Embedding': []}, '상담내용요약': {'raw_text': '2022년 재입국한 E9 고용허가제 이주노동자. 토요일에 일하다가 허리를 다쳐 통증이 심하다고 병원 동행 요청.', 'Embedding': []}, '진행_과정_및_결과': '6.12\n오전 10시 센터 내방. 토요일 근무시 무거운 물건을 들다가 허리를 다쳐 현재 오른쪽 허리부터 다리까지 통증이 심함. 걷거나 의자에 앉고 일어설 때 특히 심함. 이전에도 비슷한 통증을 느낀적이 있어 병원에 갔고 약간의 디스크 소견이 있어서 지금과 같은 무거운 물건을 많이 드는 일을 하지 말라고 의사가 권고했다고 함. 고혈압, 당뇨 등 기타 병력 없음 등을 확인하고 협력 정형외과병원 동행. 초진 접수-의사 문진-X-ray 촬영 후 진료.\nX-ray 상에 나오는 정도는 아니나, 임상적으로 디스크 소견 보이며, 자연 퇴화가 아닌 작업환경상 영향이 큰 것으로 보여짐.\n현재 증상은 일시, 급성이지만, 해당 사업장의 업무내용은 금속 배관 등을 제작하는 곳이므로 3~40kg을 반복적으로 옮겨야 함. \n증상 완화까지 무리한 업무를 하지 않고 안정 취해야 하며, 1주일분 투약과 함께, 주사신경치료 권고받음. \n비용이 저렴한 물리치료, 비급여로 비용이 더 들지만 효과가 빠른 주사신경치료 중 현재 통증이 심하므로 환자 본인이 주사신경치료 선택.\n총 병원비 114,800원(협력병원 비급여할인 적용), 약제비 6,500원을 본인부담.\n의사 진단서를 첨부하여, 치료내역과 향후 치료를 위한 권고사항을 기재한 센터 발급 ‘상담 및 지원 소견서’를 사업주 앞으로 작성하고, 환자 본인에게도 절대 안정 취하고 사업주 동의 없이도 산재처리할 수 있음을 안내. 장기적으로는 업무환경/임금 등의 조정이 필요한 곳임을 설명.(현재 최저임금으로만 지급하며, 토요 특근을 간헐적으로 미지급하는 것으로 여겨짐)\n- 사업주에게 제출할 센터 소견서 내용 -\n  *치료 및 지원내용명시, 증상 완화시까지 무리한 업무 금지, 안정 취해야 함\n  *6.10 토요일 업무 중 상해라고 하여 원칙적으로는 산재처리 또는 최소 공상처리 가능함을 안내했으나, 근로자가 우선 본인이 결제했음(금액 명시)\n  *업무중 상해이며 향후 지속 치료 요하므로 산재처리 가능함 등 기재.\n\n6.19\n협력병원에 재방문 진료. 증상은 많이 나아짐. 재입국 6개월밖에 되지 않아 사업주와 마찰이 없기를 원하며, 산재보상이나 사업장 변경 등을 적극 요구 하기 어려운 상황. 본인의 의지가 중요하므로 앞으로 토요 근무 등을 꼼꼼히 기재하여 향후 근무조건 재협의 주장 근거를 준비하도록 권고함. 상담 종료.', '내담자_정보': {'거주지역': '남양주시', '국적': '방글라데시', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '의료', '상담일시': Timestamp('2023-06-27 00:00:00')}}"
